nc,kc,mc,mr,nr,mv,nu,time
512,64,64,8,8,8,2,3.4175546366666665
512,64,64,8,8,8,4,3.3878401633333333
512,64,64,8,8,8,8,23.83441841666667
512,64,64,8,16,2,2,2.8589807266666667
512,64,64,8,16,2,4,2.9455044100000003
512,64,64,8,16,2,8,5.6798078
512,64,64,8,16,2,16,5.593409633333334
512,64,64,8,16,4,2,3.079346946666667
512,64,64,8,16,4,4,3.0086507100000004
512,64,64,8,16,4,8,9.89527206
512,64,64,8,16,4,16,36.00556678666666
512,64,64,8,16,8,2,2.9128001033333333
512,64,64,8,16,8,4,3.0694614466666668
512,64,64,8,16,8,8,37.10372167
512,64,64,8,16,8,16,30.716150930000005
512,64,64,8,32,2,2,3.1535485700000003
512,64,64,8,32,2,4,3.06844224
512,64,64,8,32,2,8,5.32747832
512,64,64,8,32,2,16,23.816936939999998
512,64,64,8,32,4,2,3.15737273
512,64,64,8,32,4,4,3.00477449
512,64,64,8,32,4,8,9.538597486666665
512,64,64,8,32,4,16,25.27977419666667
512,64,64,8,32,8,2,3.1880593399999997
512,64,64,8,32,8,4,3.1050702333333335
512,64,64,8,32,8,8,50.82689617333333
512,64,64,8,32,8,16,43.32732194333334
512,64,64,16,2,2,2,31.83195219
512,64,64,16,2,4,2,31.961820363333334
512,64,64,16,2,8,2,31.734859323333332
512,64,64,16,2,16,2,31.80619350333333
512,64,64,16,4,2,2,5.906968193333333
512,64,64,16,4,2,4,15.505949549999999
512,64,64,16,4,4,2,5.850064426666666
512,64,64,16,4,4,4,29.115981236666666
512,64,64,16,4,8,2,5.679307523333334
512,64,64,16,4,8,4,6.9705536
512,64,64,16,4,16,2,5.690166186666667
512,64,64,16,4,16,4,18.380559096666666
512,64,64,16,8,2,2,3.34448517
512,64,64,16,8,2,4,25.51458081
512,64,64,16,8,2,8,18.08462311
512,64,64,16,8,4,2,3.307840323333333
512,64,64,16,8,4,4,8.027601189999999
512,64,64,16,8,4,8,4.288950046666667
512,64,64,16,8,8,2,3.3444131466666667
512,64,64,16,8,8,4,10.60887978
512,64,64,16,8,8,8,23.205896633333335
512,64,64,16,8,16,2,3.1922522366666666
512,64,64,16,8,16,4,33.8299367
512,64,64,16,8,16,8,25.84293207
512,64,64,16,16,2,2,3.9044792966666666
512,64,64,16,16,2,4,24.395508023333335
512,64,64,16,16,2,8,23.836017743333336
512,64,64,16,16,2,16,3.8136708366666667
512,64,64,16,16,4,2,3.845012643333334
512,64,64,16,16,4,4,8.856521316666667
512,64,64,16,16,4,8,8.509164033333333
512,64,64,16,16,4,16,34.743175459999996
512,64,64,16,16,8,2,3.908101453333334
512,64,64,16,16,8,4,10.559942136666667
512,64,64,16,16,8,8,32.02660896
512,64,64,16,16,8,16,31.03325616666667
512,64,64,16,16,16,2,3.8841562300000003
512,64,64,16,16,16,4,45.90991273666666
512,64,64,16,16,16,8,39.62426751
512,64,64,16,16,16,16,30.941974389999995
512,64,64,16,32,2,2,5.134731700000001
512,64,64,16,32,2,4,25.700763156666664
512,64,64,16,32,2,8,22.58671119333333
512,64,64,16,32,2,16,21.609711956666665
512,64,64,16,32,4,2,5.176579246666667
512,64,64,16,32,4,4,8.777692466666668
512,64,64,16,32,4,8,8.601795600000003
512,64,64,16,32,4,16,23.394261523333334
512,64,64,16,32,8,2,5.12472962
512,64,64,16,32,8,4,10.437523546666666
512,64,64,16,32,8,8,47.00494665666667
512,64,64,16,32,8,16,41.568863336666666
512,64,64,16,32,16,2,5.183321476666666
512,64,64,16,32,16,4,66.01973204666666
512,64,64,16,32,16,8,55.152329280000004
512,64,64,16,32,16,16,41.950273223333326
512,64,64,32,2,2,2,13.193529346666667
512,64,64,32,2,4,2,17.42243236
512,64,64,32,2,8,2,33.171006563333336
512,64,64,32,2,16,2,6.955825256666667
512,64,64,32,4,2,2,32.843662646666665
512,64,64,32,4,2,4,15.631023483333335
512,64,64,32,4,4,2,27.11405133333333
512,64,64,32,4,4,4,20.08450152
512,64,64,32,4,8,2,26.892903306666668
512,64,64,32,4,8,4,6.204200586666666
512,64,64,32,4,16,2,26.80653918666667
512,64,64,32,4,16,4,18.39375223
512,64,64,32,8,2,2,31.38793072666666
512,64,64,32,8,2,4,25.87770587
512,64,64,32,8,2,8,17.507228286666667
512,64,64,32,8,4,2,26.42998804333333
512,64,64,32,8,4,4,10.282855956666666
512,64,64,32,8,4,8,4.172227593333334
512,64,64,32,8,8,2,26.202743456666667
512,64,64,32,8,8,4,10.076787016666668
512,64,64,32,8,8,8,23.540113006666665
512,64,64,32,8,16,2,25.84880488
512,64,64,32,8,16,4,30.758919433333332
512,64,64,32,8,16,8,24.60516208
512,64,64,32,16,2,2,30.686735533333334
512,64,64,32,16,2,4,25.78006059
512,64,64,32,16,2,8,23.94131081
512,64,64,32,16,2,16,6.050288106666667
512,64,64,32,16,4,2,26.23259613
512,64,64,32,16,4,4,10.22708354
512,64,64,32,16,4,8,8.05748019
512,64,64,32,16,4,16,34.301890609999994
512,64,64,32,16,8,2,25.800285756666664
512,64,64,32,16,8,4,9.983561810000001
512,64,64,32,16,8,8,30.946252710000003
512,64,64,32,16,8,16,30.606919603333335
512,64,64,32,16,16,2,25.822783279999996
512,64,64,32,16,16,4,40.98677715666667
512,64,64,32,16,16,8,39.28999936
512,64,64,32,16,16,16,30.59275315666667
512,64,64,32,32,2,2,27.925919993333338
512,64,64,32,32,2,4,23.740857976666668
512,64,64,32,32,2,8,22.63164349
512,64,64,32,32,2,16,22.400529356666667
512,64,64,32,32,4,2,26.208870103333336
512,64,64,32,32,4,4,10.197970606666667
512,64,64,32,32,4,8,7.974128090000001
512,64,64,32,32,4,16,24.05762925
512,64,64,32,32,8,2,26.077714543333336
512,64,64,32,32,8,4,10.23182742
512,64,64,32,32,8,8,45.53070826
512,64,64,32,32,8,16,40.515977289999995
512,64,64,32,32,16,2,25.914224020000002
512,64,64,32,32,16,4,61.24519764666666
512,64,64,32,32,16,8,54.833176963333344
512,64,64,32,32,16,16,42.113547229999995
512,64,128,2,2,2,2,31.451370213333334
512,64,128,2,4,2,2,28.33080676
512,64,128,2,4,2,4,28.537826340000006
512,64,128,2,8,2,2,28.407289683333335
512,64,128,2,8,2,4,28.48007410333333
512,64,128,2,8,2,8,28.230070596666664
512,64,128,2,16,2,2,30.37167354
512,64,128,2,16,2,4,30.24470233666667
512,64,128,2,16,2,8,29.925870096666664
512,64,128,2,16,2,16,29.93932051333333
512,64,128,2,32,2,2,5.733701156666666
512,64,128,2,32,2,4,10.20412587
512,64,128,2,32,2,8,3.2348186033333333
512,64,128,2,32,2,16,3.2684531900000002
512,64,128,4,2,2,2,28.36591183666667
512,64,128,4,2,4,2,28.523674613333338
512,64,128,4,4,2,2,27.11054396
512,64,128,4,4,2,4,26.797153870000002
512,64,128,4,4,4,2,26.835325666666666
512,64,128,4,4,4,4,26.896388106666667
512,64,128,4,8,2,2,26.553494286666663
512,64,128,4,8,2,4,26.60255036
512,64,128,4,8,2,8,26.643828353333333
512,64,128,4,8,4,2,26.558956096666666
512,64,128,4,8,4,4,26.739288116666668
512,64,128,4,8,4,8,26.974976353333336
512,64,128,4,16,2,2,5.327187406666667
512,64,128,4,16,2,4,3.286645426666667
512,64,128,4,16,2,8,3.32460091
512,64,128,4,16,2,16,8.632896693333334
512,64,128,4,16,4,2,5.500036519999999
512,64,128,4,16,4,4,3.5278510433333334
512,64,128,4,16,4,8,3.29682658
512,64,128,4,16,4,16,47.84921707333333
512,64,128,4,32,2,2,5.05983901
512,64,128,4,32,2,4,2.7888797133333334
512,64,128,4,32,2,8,2.7768745066666662
512,64,128,4,32,2,16,6.795660586666666
512,64,128,4,32,4,2,4.989701963333333
512,64,128,4,32,4,4,2.7876050533333334
512,64,128,4,32,4,8,2.8721178166666665
512,64,128,4,32,4,16,24.506924939999998
512,64,128,8,2,2,2,29.66692241
512,64,128,8,2,4,2,29.53048403
512,64,128,8,2,8,2,29.33319879
512,64,128,8,4,2,2,27.609902390000002
512,64,128,8,4,2,4,27.281287589999998
512,64,128,8,4,4,2,27.452304400000006
512,64,128,8,4,4,4,27.470708193333333
512,64,128,8,4,8,2,27.645250589999996
512,64,128,8,4,8,4,27.399083190000002
512,64,128,8,8,2,2,3.457688653333333
512,64,128,8,8,2,4,3.4105603466666663
512,64,128,8,8,2,8,29.657347910000002
512,64,128,8,8,4,2,3.4193618699999995
512,64,128,8,8,4,4,3.414178673333334
512,64,128,8,8,4,8,5.44811725
512,64,128,8,8,8,2,3.4655721533333335
512,64,128,8,8,8,4,3.33676599
512,64,128,8,8,8,8,23.59263767
512,64,128,8,16,2,2,2.9458832433333337
512,64,128,8,16,2,4,2.9381045333333335
512,64,128,8,16,2,8,5.208363576666667
512,64,128,8,16,2,16,5.19904153
512,64,128,8,16,4,2,2.9142876799999997
512,64,128,8,16,4,4,2.8426500133333334
512,64,128,8,16,4,8,9.743929996666665
512,64,128,8,16,4,16,35.80065762666666
512,64,128,8,16,8,2,2.9233717866666664
512,64,128,8,16,8,4,2.889727136666667
512,64,128,8,16,8,8,36.797994730000006
512,64,128,8,16,8,16,30.764319513333326
512,64,128,8,32,2,2,3.1507679633333336
512,64,128,8,32,2,4,3.148158296666667
512,64,128,8,32,2,8,4.97598617
512,64,128,8,32,2,16,22.828838996666665
512,64,128,8,32,4,2,3.1942850766666666
512,64,128,8,32,4,4,3.1472105233333334
512,64,128,8,32,4,8,9.169385920000002
512,64,128,8,32,4,16,24.39215353
512,64,128,8,32,8,2,3.235970093333333
512,64,128,8,32,8,4,3.107184596666667
512,64,128,8,32,8,8,49.331334600000005
512,64,128,8,32,8,16,41.22615909666667
512,64,128,16,2,2,2,31.865145243333338
512,64,128,16,2,4,2,31.763357916666664
512,64,128,16,2,8,2,31.844163486666663
512,64,128,16,2,16,2,31.724932206666665
512,64,128,16,4,2,2,5.94788505
512,64,128,16,4,2,4,15.550893810000002
512,64,128,16,4,4,2,5.7490703666666665
512,64,128,16,4,4,4,28.96624225
512,64,128,16,4,8,2,5.71356501
512,64,128,16,4,8,4,7.088449076666666
512,64,128,16,4,16,2,5.7335499599999995
512,64,128,16,4,16,4,18.481205986666666
512,64,128,16,8,2,2,3.4952531566666667
512,64,128,16,8,2,4,25.062923543333333
512,64,128,16,8,2,8,18.078428866666666
512,64,128,16,8,4,2,3.3272733833333334
512,64,128,16,8,4,4,7.91212758
512,64,128,16,8,4,8,4.421136939999999
512,64,128,16,8,8,2,3.455216296666667
512,64,128,16,8,8,4,10.7137925
512,64,128,16,8,8,8,23.523595
512,64,128,16,8,16,2,3.3349760799999997
512,64,128,16,8,16,4,33.71164758666667
512,64,128,16,8,16,8,26.14665732333333
512,64,128,16,16,2,2,3.9772604333333335
512,64,128,16,16,2,4,25.90781112666667
512,64,128,16,16,2,8,23.452087016666663
512,64,128,16,16,2,16,3.87418264
512,64,128,16,16,4,2,3.883127226666667
512,64,128,16,16,4,4,8.948598246666666
512,64,128,16,16,4,8,8.50740446
512,64,128,16,16,4,16,34.40664012
512,64,128,16,16,8,2,3.93012394
512,64,128,16,16,8,4,10.74199002
512,64,128,16,16,8,8,31.95956127666667
512,64,128,16,16,8,16,30.680733616666668
512,64,128,16,16,16,2,3.8109466000000007
512,64,128,16,16,16,4,46.23694489
512,64,128,16,16,16,8,39.565479169999996
512,64,128,16,16,16,16,30.80136199
512,64,128,16,32,2,2,5.2955497566666665
512,64,128,16,32,2,4,25.92197892
512,64,128,16,32,2,8,22.778103846666667
512,64,128,16,32,2,16,22.616831863333335
512,64,128,16,32,4,2,5.16088078
512,64,128,16,32,4,4,8.814293503333335
512,64,128,16,32,4,8,8.384230366666667
512,64,128,16,32,4,16,23.552713960000002
512,64,128,16,32,8,2,5.179185756666666
512,64,128,16,32,8,4,10.444956283333333
512,64,128,16,32,8,8,47.06491522
512,64,128,16,32,8,16,41.15949858333333
512,64,128,16,32,16,2,5.159660023333333
512,64,128,16,32,16,4,66.08665167666668
512,64,128,16,32,16,8,55.042473753333326
512,64,128,16,32,16,16,41.56915504333333
512,64,128,32,2,2,2,13.216975853333333
512,64,128,32,2,4,2,17.514021656666664
512,64,128,32,2,8,2,33.62732282666666
512,64,128,32,2,16,2,7.131383513333334
512,64,128,32,4,2,2,27.919188733333332
512,64,128,32,4,2,4,15.584699876666667
512,64,128,32,4,4,2,27.20415763666666
512,64,128,32,4,4,4,20.139885076666665
512,64,128,32,4,8,2,26.800794013333338
512,64,128,32,4,8,4,6.332224863333334
512,64,128,32,4,16,2,26.66553597333333
512,64,128,32,4,16,4,18.449225029999997
512,64,128,32,8,2,2,31.020461273333332
512,64,128,32,8,2,4,24.254481823333336
512,64,128,32,8,2,8,17.4177098
512,64,128,32,8,4,2,26.626851499999997
512,64,128,32,8,4,4,10.518654336666668
512,64,128,32,8,4,8,4.12937913
512,64,128,32,8,8,2,26.403528846666664
512,64,128,32,8,8,4,10.247572823333334
512,64,128,32,8,8,8,23.446711103333335
512,64,128,32,8,16,2,26.122032756666666
512,64,128,32,8,16,4,30.892982966666672
512,64,128,32,8,16,8,24.651497363333334
512,64,128,32,16,2,2,26.904299056666666
512,64,128,32,16,2,4,23.878393919999997
512,64,128,32,16,2,8,23.774435243333333
512,64,128,32,16,2,16,6.160342796666667
512,64,128,32,16,4,2,26.18049196
512,64,128,32,16,4,4,10.15348517
512,64,128,32,16,4,8,7.92604512
512,64,128,32,16,4,16,34.16101746333333
512,64,128,32,16,8,2,26.210465583333335
512,64,128,32,16,8,4,10.124134673333334
512,64,128,32,16,8,8,30.824862906666663
512,64,128,32,16,8,16,30.587822090000003
512,64,128,32,16,16,2,25.89554229333333
512,64,128,32,16,16,4,40.253389129999995
512,64,128,32,16,16,8,39.536179159999996
512,64,128,32,16,16,16,30.984814906666664
512,64,128,32,32,2,2,27.785392619999996
512,64,128,32,32,2,4,23.56678851
512,64,128,32,32,2,8,24.16708085
512,64,128,32,32,2,16,22.44952484666667
512,64,128,32,32,4,2,26.13860354
512,64,128,32,32,4,4,10.22357932
512,64,128,32,32,4,8,7.98412421
512,64,128,32,32,4,16,22.769495566666667
512,64,128,32,32,8,2,26.017352660000004
512,64,128,32,32,8,4,9.960770069999999
512,64,128,32,32,8,8,45.87166850999999
512,64,128,32,32,8,16,40.691316586666666
512,64,128,32,32,16,2,25.896169479999994
512,64,128,32,32,16,4,61.07946365000001
512,64,128,32,32,16,8,55.265079836666665
512,64,128,32,32,16,16,44.741916016666664
512,64,256,2,2,2,2,32.093097033333336
512,64,256,2,4,2,2,28.44663850333333
512,64,256,2,4,2,4,28.34675056666667
512,64,256,2,8,2,2,28.666277853333334
512,64,256,2,8,2,4,28.43842113666667
512,64,256,2,8,2,8,28.58842737
512,64,256,2,16,2,2,31.015801383333333
512,64,256,2,16,2,4,30.170446426666665
512,64,256,2,16,2,8,30.359872859999996
512,64,256,2,16,2,16,30.782340603333335
512,64,256,2,32,2,2,5.6760432
512,64,256,2,32,2,4,10.19966607
512,64,256,2,32,2,8,3.2686191433333334
512,64,256,2,32,2,16,3.268537006666666
512,64,256,4,2,2,2,29.72326717
512,64,256,4,2,4,2,29.02278696
512,64,256,4,4,2,2,27.097725399999998
512,64,256,4,4,2,4,27.11527496
512,64,256,4,4,4,2,27.414629023333333
512,64,256,4,4,4,4,27.462071576666663
512,64,256,4,8,2,2,27.35330383666667
512,64,256,4,8,2,4,27.1704132
512,64,256,4,8,2,8,27.258314763333335
512,64,256,4,8,4,2,26.778757053333333
512,64,256,4,8,4,4,26.964048269999996
512,64,256,4,8,4,8,26.801574356666666
512,64,256,4,16,2,2,5.499299343333334
512,64,256,4,16,2,4,3.4970411966666664
512,64,256,4,16,2,8,3.371950103333333
512,64,256,4,16,2,16,8.713326393333334
512,64,256,4,16,4,2,5.647723303333334
512,64,256,4,16,4,4,3.4900676933333328
512,64,256,4,16,4,8,3.444709796666666
512,64,256,4,16,4,16,47.70183724333333
512,64,256,4,32,2,2,5.0695388
512,64,256,4,32,2,4,2.835420756666667
512,64,256,4,32,2,8,2.8226525066666666
512,64,256,4,32,2,16,6.614072003333333
512,64,256,4,32,4,2,5.061164136666667
512,64,256,4,32,4,4,2.87069656
512,64,256,4,32,4,8,2.900280906666667
512,64,256,4,32,4,16,24.876989223333332
512,64,256,8,2,2,2,29.875246053333335
512,64,256,8,2,4,2,29.774087153333337
512,64,256,8,2,8,2,29.612102143333335
512,64,256,8,4,2,2,27.44444852333334
512,64,256,8,4,2,4,27.40964286333333
512,64,256,8,4,4,2,27.59216861333333
512,64,256,8,4,4,4,27.39466439
512,64,256,8,4,8,2,27.73958719
512,64,256,8,4,8,4,27.316831693333334
512,64,256,8,8,2,2,3.5804265099999997
512,64,256,8,8,2,4,3.5598928366666662
512,64,256,8,8,2,8,29.6295228
512,64,256,8,8,4,2,3.498627293333333
512,64,256,8,8,4,4,3.5299272000000004
512,64,256,8,8,4,8,5.592527193333334
512,64,256,8,8,8,2,3.5541591033333333
512,64,256,8,8,8,4,3.5489031266666675
512,64,256,8,8,8,8,23.953603963333332
512,64,256,8,16,2,2,2.9173524133333335
512,64,256,8,16,2,4,2.97942926
512,64,256,8,16,2,8,5.529269436666667
512,64,256,8,16,2,16,5.5103695166666675
512,64,256,8,16,4,2,3.0414907533333335
512,64,256,8,16,4,4,3.0080532266666666
512,64,256,8,16,4,8,9.834788293333334
512,64,256,8,16,4,16,35.320724783333326
512,64,256,8,16,8,2,2.9419750866666665
512,64,256,8,16,8,4,2.9741698166666666
512,64,256,8,16,8,8,37.75280584
512,64,256,8,16,8,16,31.063982663333334
512,64,256,8,32,2,2,3.1192764266666666
512,64,256,8,32,2,4,3.1225747233333334
512,64,256,8,32,2,8,5.688771286666666
512,64,256,8,32,2,16,23.49644518
512,64,256,8,32,4,2,3.19103112
512,64,256,8,32,4,4,3.1553419933333333
512,64,256,8,32,4,8,9.583274813333333
512,64,256,8,32,4,16,24.681405873333333
512,64,256,8,32,8,2,3.201511726666667
512,64,256,8,32,8,4,3.0896568166666665
512,64,256,8,32,8,8,49.917782259999996
512,64,256,8,32,8,16,41.956738273333336
512,64,256,16,2,2,2,32.42486083
512,64,256,16,2,4,2,32.60066328333334
512,64,256,16,2,8,2,32.368519729999996
512,64,256,16,2,16,2,32.12153426333333
512,64,256,16,4,2,2,7.3112408066666665
512,64,256,16,4,2,4,15.859253823333335
512,64,256,16,4,4,2,7.274131446666667
512,64,256,16,4,4,4,29.10034305
512,64,256,16,4,8,2,7.164702616666667
512,64,256,16,4,8,4,7.2431441933333325
512,64,256,16,4,16,2,7.320687473333334
512,64,256,16,4,16,4,18.768576879999998
512,64,256,16,8,2,2,4.5163768766666665
512,64,256,16,8,2,4,27.4439276
512,64,256,16,8,2,8,18.121935743333335
512,64,256,16,8,4,2,4.047294776666666
512,64,256,16,8,4,4,8.47094461
512,64,256,16,8,4,8,4.832019696666666
512,64,256,16,8,8,2,3.970297176666666
512,64,256,16,8,8,4,10.909873453333333
512,64,256,16,8,8,8,23.312210603333337
512,64,256,16,8,16,2,3.952258
512,64,256,16,8,16,4,34.103890183333334
512,64,256,16,8,16,8,26.194449896666665
512,64,256,16,16,2,2,3.9490312366666664
512,64,256,16,16,2,4,25.69072870666667
512,64,256,16,16,2,8,23.11217780333333
512,64,256,16,16,2,16,3.8901587100000006
512,64,256,16,16,4,2,4.033412066666666
512,64,256,16,16,4,4,9.942224226666667
512,64,256,16,16,4,8,8.947046889999998
512,64,256,16,16,4,16,34.75722427666666
512,64,256,16,16,8,2,3.831931153333333
512,64,256,16,16,8,4,10.4026841
512,64,256,16,16,8,8,31.844387746666666
512,64,256,16,16,8,16,30.99765653333333
512,64,256,16,16,16,2,4.014133569999999
512,64,256,16,16,16,4,46.06958106333333
512,64,256,16,16,16,8,40.05736364333333
512,64,256,16,16,16,16,30.66408661666667
512,64,256,16,32,2,2,5.109782806666667
512,64,256,16,32,2,4,24.110329263333334
512,64,256,16,32,2,8,22.634566706666664
512,64,256,16,32,2,16,22.01980783
512,64,256,16,32,4,2,5.347255843333334
512,64,256,16,32,4,4,8.937048866666666
512,64,256,16,32,4,8,8.433336163333333
512,64,256,16,32,4,16,23.959361456666667
512,64,256,16,32,8,2,5.353236393333333
512,64,256,16,32,8,4,10.53925634
512,64,256,16,32,8,8,46.8578008
512,64,256,16,32,8,16,41.64008099666667
512,64,256,16,32,16,2,5.11178076
512,64,256,16,32,16,4,65.58215401666666
512,64,256,16,32,16,8,54.677217289999994
512,64,256,16,32,16,16,42.171313749999996
512,64,256,32,2,2,2,13.178476463333332
512,64,256,32,2,4,2,17.583751550000002
512,64,256,32,2,8,2,33.41057991666667
512,64,256,32,2,16,2,7.291604129999999
512,64,256,32,4,2,2,31.86390071
512,64,256,32,4,2,4,15.737254823333332
512,64,256,32,4,4,2,27.58385931666667
512,64,256,32,4,4,4,20.208103100000002
512,64,256,32,4,8,2,27.06435846
512,64,256,32,4,8,4,6.390660240000001
512,64,256,32,4,16,2,27.115381553333332
512,64,256,32,4,16,4,18.48511817
512,64,256,32,8,2,2,31.7028286
512,64,256,32,8,2,4,26.747726800000002
512,64,256,32,8,2,8,17.775805453333334
512,64,256,32,8,4,2,26.89346144333334
512,64,256,32,8,4,4,10.881330463333335
512,64,256,32,8,4,8,4.401340496666666
512,64,256,32,8,8,2,26.67096435333333
512,64,256,32,8,8,4,10.469407389999999
512,64,256,32,8,8,8,23.907846969999998
512,64,256,32,8,16,2,26.387128989999997
512,64,256,32,8,16,4,31.158972993333336
512,64,256,32,8,16,8,24.98926321
512,64,256,32,16,2,2,31.538978926666665
512,64,256,32,16,2,4,25.29854273333333
512,64,256,32,16,2,8,24.07851895
512,64,256,32,16,2,16,6.156317556666666
512,64,256,32,16,4,2,26.348920246666665
512,64,256,32,16,4,4,10.242643339999999
512,64,256,32,16,4,8,8.411318753333331
512,64,256,32,16,4,16,34.66685823333333
512,64,256,32,16,8,2,26.09535101
512,64,256,32,16,8,4,10.033034536666667
512,64,256,32,16,8,8,30.846994949999996
512,64,256,32,16,8,16,30.891455456666662
512,64,256,32,16,16,2,26.017903553333333
512,64,256,32,16,16,4,41.01869659666667
512,64,256,32,16,16,8,39.79930507333333
512,64,256,32,16,16,16,30.84404093
512,64,256,32,32,2,2,26.871840093333333
512,64,256,32,32,2,4,23.621858433333333
512,64,256,32,32,2,8,25.01687984
512,64,256,32,32,2,16,21.507364793333334
512,64,256,32,32,4,2,26.328029150000003
512,64,256,32,32,4,4,10.263788896666666
512,64,256,32,32,4,8,7.948993986666667
512,64,256,32,32,4,16,23.919329793333333
512,64,256,32,32,8,2,26.038847356666665
512,64,256,32,32,8,4,10.154800483333332
512,64,256,32,32,8,8,45.88631843666667
512,64,256,32,32,8,16,40.33742786666667
512,64,256,32,32,16,2,25.916760909999997
512,64,256,32,32,16,4,60.98113425
512,64,256,32,32,16,8,54.863031050000004
512,64,256,32,32,16,16,42.21626457333333
512,64,512,2,2,2,2,31.971574426666667
512,64,512,2,4,2,2,28.675102156666664
512,64,512,2,4,2,4,28.612132699999997
512,64,512,2,8,2,2,28.627802
512,64,512,2,8,2,4,28.370072856666667
512,64,512,2,8,2,8,28.60881117333333
512,64,512,2,16,2,2,30.216388113333334
512,64,512,2,16,2,4,30.237987820000004
512,64,512,2,16,2,8,30.963372233333335
512,64,512,2,16,2,16,30.276992166666666
512,64,512,2,32,2,2,6.009578656666666
512,64,512,2,32,2,4,10.325068883333334
512,64,512,2,32,2,8,3.4734964933333337
512,64,512,2,32,2,16,3.4023201433333337
512,64,512,4,2,2,2,29.60854826
512,64,512,4,2,4,2,28.976158023333326
512,64,512,4,4,2,2,27.369884993333336
512,64,512,4,4,2,4,27.552290486666667
512,64,512,4,4,4,2,27.309798653333335
512,64,512,4,4,4,4,27.632933993333328
512,64,512,4,8,2,2,27.00841819
512,64,512,4,8,2,4,27.554591873333333
512,64,512,4,8,2,8,27.262369923333335
512,64,512,4,8,4,2,27.252282890000004
512,64,512,4,8,4,4,27.07581312
512,64,512,4,8,4,8,27.24284303
512,64,512,4,16,2,2,5.673464300000001
512,64,512,4,16,2,4,3.57890248
512,64,512,4,16,2,8,3.534978566666667
512,64,512,4,16,2,16,8.799965213333335
512,64,512,4,16,4,2,5.713093013333334
512,64,512,4,16,4,4,3.5032434699999997
512,64,512,4,16,4,8,3.5072953799999995
512,64,512,4,16,4,16,48.49170529999999
512,64,512,4,32,2,2,5.091907106666667
512,64,512,4,32,2,4,2.9419538
512,64,512,4,32,2,8,2.8345089666666667
512,64,512,4,32,2,16,6.91287776
512,64,512,4,32,4,2,5.1196179866666665
512,64,512,4,32,4,4,2.8404950066666665
512,64,512,4,32,4,8,2.784961506666667
512,64,512,4,32,4,16,25.432616613333334
512,64,512,8,2,2,2,30.26089708333333
512,64,512,8,2,4,2,30.282677030000002
512,64,512,8,2,8,2,30.120757300000005
512,64,512,8,4,2,2,28.21533138333333
512,64,512,8,4,2,4,27.687827943333335
512,64,512,8,4,4,2,28.216372723333333
512,64,512,8,4,4,4,27.62058888333333
512,64,512,8,4,8,2,27.965193749999997
512,64,512,8,4,8,4,27.771010723333337
512,64,512,8,8,2,2,3.56696071
512,64,512,8,8,2,4,3.6325685400000007
512,64,512,8,8,2,8,29.707135676666663
