nc,kc,mc,mr,nr,mv,nu,time
512,64,512,8,4,8,2,137.70386766666667
512,64,512,8,4,8,4,54.64135199999999
512,64,512,8,8,2,2,118.89722299999998
512,64,512,8,8,2,4,119.13941366666666
512,64,512,8,8,2,8,111.65363833333335
512,64,512,8,8,4,2,116.06804266666668
512,64,512,8,8,4,4,122.42584466666668
512,64,512,8,8,4,8,116.16224566666666
512,64,512,8,8,8,2,113.99636333333333
512,64,512,8,8,8,4,114.38687733333335
512,64,512,8,8,8,8,129.65751566666665
512,64,512,8,16,2,2,103.495022
512,64,512,8,16,2,4,98.55052466666666
512,64,512,8,16,2,8,111.56203866666665
512,64,512,8,16,2,16,104.75187533333333
512,64,512,8,16,4,2,103.19943566666666
512,64,512,8,16,4,4,98.84284433333335
512,64,512,8,16,4,8,105.14739666666668
512,64,512,8,16,4,16,107.30607333333333
512,64,512,8,16,8,2,103.19344333333333
512,64,512,8,16,8,4,98.27514566666667
512,64,512,8,16,8,8,107.351846
512,64,512,8,16,8,16,105.89715166666667
512,64,512,8,32,2,2,110.14921500000001
512,64,512,8,32,2,4,107.79230833333332
512,64,512,8,32,2,8,114.26946266666666
512,64,512,8,32,2,16,123.06989466666666
512,64,512,8,32,4,2,109.73710366666666
512,64,512,8,32,4,4,107.34808066666668
512,64,512,8,32,4,8,112.54786533333332
512,64,512,8,32,4,16,110.84283766666667
512,64,512,8,32,8,2,110.13294700000002
512,64,512,8,32,8,4,107.93517233333333
512,64,512,8,32,8,8,112.84415933333332
512,64,512,8,32,8,16,116.43693033333334
512,64,512,16,2,2,2,64.61790766666668
512,64,512,16,2,4,2,58.60076300000001
512,64,512,16,2,8,2,58.741523666666666
512,64,512,16,2,16,2,64.99038366666667
512,64,512,16,4,2,2,110.33956833333332
512,64,512,16,4,2,4,118.33192899999999
512,64,512,16,4,4,2,121.68270533333333
512,64,512,16,4,4,4,115.37525199999999
512,64,512,16,4,8,2,120.84908166666665
512,64,512,16,4,8,4,106.66806666666668
512,64,512,16,4,16,2,121.32946133333334
512,64,512,16,4,16,4,138.66248433333337
512,64,512,16,8,2,2,112.50208166666665
512,64,512,16,8,2,4,110.499884
512,64,512,16,8,2,8,95.93594933333334
512,64,512,16,8,4,2,101.07179333333333
512,64,512,16,8,4,4,124.553863
512,64,512,16,8,4,8,104.9040216666667
512,64,512,16,8,8,2,103.70550733333333
512,64,512,16,8,8,4,114.63050733333333
512,64,512,16,8,8,8,109.71799566666665
512,64,512,16,8,16,2,112.80998166666667
512,64,512,16,8,16,4,109.12607433333334
512,64,512,16,8,16,8,98.06372400000001
512,64,512,16,16,2,2,107.78661699999999
512,64,512,16,16,2,4,110.06233099999997
512,64,512,16,16,2,8,106.77929133333335
512,64,512,16,16,2,16,108.83507033333333
512,64,512,16,16,4,2,107.86443333333332
512,64,512,16,16,4,4,115.63262099999997
512,64,512,16,16,4,8,103.41703866666666
512,64,512,16,16,4,16,102.32089
512,64,512,16,16,8,2,108.60744566666668
512,64,512,16,16,8,4,123.89154566666667
512,64,512,16,16,8,8,113.735831
512,64,512,16,16,8,16,105.88321300000001
512,64,512,16,16,16,2,107.85316066666667
512,64,512,16,16,16,4,139.09130633333334
512,64,512,16,16,16,8,104.76830366666668
512,64,512,16,16,16,16,98.16880933333334
512,64,512,16,32,2,2,104.48248
512,64,512,16,32,2,4,117.34726433333334
512,64,512,16,32,2,8,97.75801833333334
512,64,512,16,32,2,16,111.60637733333331
512,64,512,16,32,4,2,104.14253933333333
512,64,512,16,32,4,4,108.80167966666667
512,64,512,16,32,4,8,109.24903733333332
512,64,512,16,32,4,16,102.385114
512,64,512,16,32,8,2,104.362216
512,64,512,16,32,8,4,116.51258400000002
512,64,512,16,32,8,8,102.8032
512,64,512,16,32,8,16,96.54561700000001
512,64,512,16,32,16,2,109.86502233333333
512,64,512,16,32,16,4,131.84860533333335
512,64,512,16,32,16,8,105.87121033333334
512,64,512,16,32,16,16,100.60800566666667
512,64,512,32,2,2,2,121.65957399999999
512,64,512,32,2,4,2,131.42361366666665
512,64,512,32,2,8,2,129.38290433333333
512,64,512,32,2,16,2,128.90694533333334
512,64,512,32,4,2,2,127.15219633333332
512,64,512,32,4,2,4,103.68802866666668
512,64,512,32,4,4,2,119.771829
512,64,512,32,4,4,4,106.81069033333334
512,64,512,32,4,8,2,128.48732066666665
512,64,512,32,4,8,4,101.434434
512,64,512,32,4,16,2,119.39204033333333
512,64,512,32,4,16,4,120.41780766666668
512,64,512,32,8,2,2,139.09439600000002
512,64,512,32,8,2,4,105.875767
512,64,512,32,8,2,8,99.02451566666666
512,64,512,32,8,4,2,125.928753
512,64,512,32,8,4,4,103.89460833333334
512,64,512,32,8,4,8,98.34464233333334
512,64,512,32,8,8,2,130.42130233333336
512,64,512,32,8,8,4,109.95803099999999
512,64,512,32,8,8,8,100.543906
512,64,512,32,8,16,2,123.261685
512,64,512,32,8,16,4,122.66650066666669
512,64,512,32,8,16,8,110.618981
512,64,512,32,16,2,2,135.61985566666664
512,64,512,32,16,2,4,111.42236633333334
512,64,512,32,16,2,8,115.21164966666669
512,64,512,32,16,2,16,102.211568
512,64,512,32,16,4,2,126.42603166666667
512,64,512,32,16,4,4,106.22817066666667
512,64,512,32,16,4,8,106.26804766666667
512,64,512,32,16,4,16,102.73142166666668
512,64,512,32,16,8,2,122.22501199999999
512,64,512,32,16,8,4,107.370566
512,64,512,32,16,8,8,101.99248100000001
512,64,512,32,16,8,16,114.82116066666667
512,64,512,32,16,16,2,128.03588266666662
512,64,512,32,16,16,4,120.79941866666665
512,64,512,32,16,16,8,134.66999833333333
512,64,512,32,16,16,16,99.06721399999999
512,64,512,32,32,2,2,135.216267
512,64,512,32,32,2,4,111.98745766666664
512,64,512,32,32,2,8,96.76547833333333
512,64,512,32,32,2,16,105.531731
512,64,512,32,32,4,2,135.53973166666668
512,64,512,32,32,4,4,103.97644033333333
512,64,512,32,32,4,8,102.24261966666667
512,64,512,32,32,4,16,102.249447
512,64,512,32,32,8,2,141.89568433333335
512,64,512,32,32,8,4,104.34254133333333
512,64,512,32,32,8,8,105.980003
512,64,512,32,32,8,16,108.04173566666667
512,64,512,32,32,16,2,128.513831
512,64,512,32,32,16,4,127.12772300000002
512,64,512,32,32,16,8,111.084814
512,64,512,32,32,16,16,110.28486666666666
512,128,64,2,2,2,2,92.154323
512,128,64,2,4,2,2,118.6288393333333
512,128,64,2,4,2,4,60.525172999999995
512,128,64,2,8,2,2,132.9969203333333
512,128,64,2,8,2,4,137.91490133333332
512,128,64,2,8,2,8,65.104277
512,128,64,2,16,2,2,145.40996766666666
512,128,64,2,16,2,4,141.613796
512,128,64,2,16,2,8,139.85751566666667
512,128,64,2,16,2,16,65.68440533333333
512,128,64,2,32,2,2,125.29147900000001
512,128,64,2,32,2,4,143.33308433333335
512,128,64,2,32,2,8,129.71698133333334
512,128,64,2,32,2,16,137.29074166666666
512,128,64,4,2,2,2,60.98524799999999
512,128,64,4,2,4,2,75.22834766666666
512,128,64,4,4,2,2,62.74950833333334
512,128,64,4,4,2,4,62.86931533333334
512,128,64,4,4,4,2,114.46604366666666
512,128,64,4,4,4,4,61.153509333333325
512,128,64,4,8,2,2,50.180509666666666
512,128,64,4,8,2,4,53.59734266666666
512,128,64,4,8,2,8,48.34210333333333
512,128,64,4,8,4,2,132.91285233333335
512,128,64,4,8,4,4,125.74371133333334
512,128,64,4,8,4,8,54.60908933333334
512,128,64,4,16,2,2,122.09069433333333
512,128,64,4,16,2,4,116.33334366666668
512,128,64,4,16,2,8,113.40200566666667
512,128,64,4,16,2,16,119.02777233333332
512,128,64,4,16,4,2,113.78879366666665
512,128,64,4,16,4,4,116.99238199999999
512,128,64,4,16,4,8,113.45042133333331
512,128,64,4,16,4,16,112.56129666666668
512,128,64,4,32,2,2,100.02396633333333
512,128,64,4,32,2,4,104.47575233333333
512,128,64,4,32,2,8,116.60593566666665
512,128,64,4,32,2,16,118.51352800000001
512,128,64,4,32,4,2,99.96553666666667
512,128,64,4,32,4,4,104.16909533333335
512,128,64,4,32,4,8,116.42767600000002
512,128,64,4,32,4,16,108.61551
512,128,64,8,2,2,2,64.31518566666666
512,128,64,8,2,4,2,57.14403433333333
512,128,64,8,2,8,2,60.87419666666666
512,128,64,8,4,2,2,47.85118966666667
512,128,64,8,4,2,4,47.760857333333334
512,128,64,8,4,4,2,47.58092866666666
512,128,64,8,4,4,4,47.73003233333333
512,128,64,8,4,8,2,126.054659
512,128,64,8,4,8,4,50.94979966666667
512,128,64,8,8,2,2,114.79541499999999
512,128,64,8,8,2,4,109.23933999999998
512,128,64,8,8,2,8,111.19797266666666
512,128,64,8,8,4,2,114.78506499999999
512,128,64,8,8,4,4,110.47437266666665
512,128,64,8,8,4,8,110.23312633333332
512,128,64,8,8,8,2,108.30952799999999
512,128,64,8,8,8,4,115.34037033333331
512,128,64,8,8,8,8,123.87530933333333
512,128,64,8,16,2,2,95.71803833333334
512,128,64,8,16,2,4,106.23369833333332
512,128,64,8,16,2,8,109.59225266666665
512,128,64,8,16,2,16,110.70090766666665
512,128,64,8,16,4,2,95.92281566666666
512,128,64,8,16,4,4,106.85951866666665
512,128,64,8,16,4,8,111.62897299999999
512,128,64,8,16,4,16,98.83007166666667
512,128,64,8,16,8,2,96.15560699999999
512,128,64,8,16,8,4,106.35484933333333
512,128,64,8,16,8,8,109.67670166666666
512,128,64,8,16,8,16,104.30185433333334
512,128,64,8,32,2,2,105.063679
512,128,64,8,32,2,4,102.71598666666668
512,128,64,8,32,2,8,111.27471266666667
512,128,64,8,32,2,16,101.88711166666667
512,128,64,8,32,4,2,105.29846566666667
512,128,64,8,32,4,4,102.62922933333333
512,128,64,8,32,4,8,116.71666066666667
512,128,64,8,32,4,16,109.66205900000001
512,128,64,8,32,8,2,105.03556633333334
512,128,64,8,32,8,4,102.716047
512,128,64,8,32,8,8,143.67220700000001
512,128,64,8,32,8,16,98.28748766666666
512,128,64,16,2,2,2,57.50571600000001
512,128,64,16,2,4,2,57.60034166666667
512,128,64,16,2,8,2,55.34905233333333
512,128,64,16,2,16,2,56.61092133333333
512,128,64,16,4,2,2,117.48275199999999
512,128,64,16,4,2,4,113.85262566666667
512,128,64,16,4,4,2,121.48227366666669
512,128,64,16,4,4,4,114.14636566666668
512,128,64,16,4,8,2,121.38324200000001
512,128,64,16,4,8,4,112.07741433333334
512,128,64,16,4,16,2,116.31404266666667
512,128,64,16,4,16,4,113.05811400000002
512,128,64,16,8,2,2,104.16161966666667
512,128,64,16,8,2,4,103.208778
512,128,64,16,8,2,8,93.79917366666668
512,128,64,16,8,4,2,107.66312833333332
512,128,64,16,8,4,4,120.30662200000002
512,128,64,16,8,4,8,97.81452633333332
512,128,64,16,8,8,2,106.813479
512,128,64,16,8,8,4,106.094019
512,128,64,16,8,8,8,100.131944
512,128,64,16,8,16,2,106.64845466666665
512,128,64,16,8,16,4,118.06086266666665
512,128,64,16,8,16,8,117.55156533333333
512,128,64,16,16,2,2,108.72749499999999
512,128,64,16,16,2,4,118.23574066666663
512,128,64,16,16,2,8,109.20103733333333
512,128,64,16,16,2,16,106.19048366666667
512,128,64,16,16,4,2,104.450927
512,128,64,16,16,4,4,111.28179166666666
512,128,64,16,16,4,8,96.06618533333334
512,128,64,16,16,4,16,98.348473
512,128,64,16,16,8,2,104.39361666666666
512,128,64,16,16,8,4,117.20961333333332
512,128,64,16,16,8,8,111.75824766666668
512,128,64,16,16,8,16,96.97541433333335
512,128,64,16,16,16,2,105.333269
512,128,64,16,16,16,4,128.36239500000002
512,128,64,16,16,16,8,107.330596
512,128,64,16,16,16,16,98.275936
512,128,64,16,32,2,2,107.36629866666667
512,128,64,16,32,2,4,117.07079633333332
512,128,64,16,32,2,8,96.93888400000002
512,128,64,16,32,2,16,101.28312766666667
512,128,64,16,32,4,2,107.28565699999999
512,128,64,16,32,4,4,111.90682100000001
512,128,64,16,32,4,8,104.21502666666667
512,128,64,16,32,4,16,100.67362066666666
512,128,64,16,32,8,2,107.30812900000001
512,128,64,16,32,8,4,114.37838666666667
512,128,64,16,32,8,8,102.19093266666668
512,128,64,16,32,8,16,98.23352666666666
512,128,64,16,32,16,2,103.90031033333332
512,128,64,16,32,16,4,142.86387166666665
512,128,64,16,32,16,8,102.34226366666667
512,128,64,16,32,16,16,98.39453499999999
512,128,64,32,2,2,2,118.27283766666667
512,128,64,32,2,4,2,128.299665
512,128,64,32,2,8,2,127.159667
512,128,64,32,2,16,2,126.00601900000001
512,128,64,32,4,2,2,133.34288066666664
512,128,64,32,4,2,4,112.42548599999999
512,128,64,32,4,4,2,113.77675333333333
512,128,64,32,4,4,4,99.59457666666667
512,128,64,32,4,8,2,117.03567533333334
512,128,64,32,4,8,4,109.45974299999999
512,128,64,32,4,16,2,122.80958599999998
512,128,64,32,4,16,4,105.51970100000001
512,128,64,32,8,2,2,134.228112
512,128,64,32,8,2,4,113.24667166666666
512,128,64,32,8,2,8,105.47976366666667
512,128,64,32,8,4,2,129.15551933333333
512,128,64,32,8,4,4,106.39887800000001
512,128,64,32,8,4,8,109.16337233333334
512,128,64,32,8,8,2,118.74137633333335
512,128,64,32,8,8,4,110.390888
512,128,64,32,8,8,8,113.639252
512,128,64,32,8,16,2,137.50939333333332
512,128,64,32,8,16,4,137.27656
512,128,64,32,8,16,8,97.05339166666667
512,128,64,32,16,2,2,133.97320933333333
512,128,64,32,16,2,4,110.44580299999998
512,128,64,32,16,2,8,112.57536166666668
512,128,64,32,16,2,16,95.85783366666665
512,128,64,32,16,4,2,124.69844266666666
512,128,64,32,16,4,4,104.600988
512,128,64,32,16,4,8,98.96863499999999
512,128,64,32,16,4,16,97.947038
512,128,64,32,16,8,2,130.396024
512,128,64,32,16,8,4,106.18199866666669
512,128,64,32,16,8,8,110.87187433333332
512,128,64,32,16,8,16,103.82419333333334
512,128,64,32,16,16,2,132.38678866666666
512,128,64,32,16,16,4,133.72969
512,128,64,32,16,16,8,103.14295966666667
512,128,64,32,16,16,16,93.90537900000001
512,128,64,32,32,2,2,149.4361606666667
512,128,64,32,32,2,4,99.61872933333333
512,128,64,32,32,2,8,114.42580900000002
512,128,64,32,32,2,16,97.866079
512,128,64,32,32,4,2,132.825542
512,128,64,32,32,4,4,101.77216733333333
512,128,64,32,32,4,8,103.03227933333334
512,128,64,32,32,4,16,95.55914366666667
512,128,64,32,32,8,2,114.16089833333332
512,128,64,32,32,8,4,105.89023466666669
512,128,64,32,32,8,8,98.42692833333335
512,128,64,32,32,8,16,105.05255433333333
512,128,64,32,32,16,2,116.38005700000002
512,128,64,32,32,16,4,132.711297
512,128,64,32,32,16,8,102.28464799999999
512,128,64,32,32,16,16,96.00522066666667
512,128,128,2,2,2,2,92.36404433333333
512,128,128,2,4,2,2,118.37123666666666
512,128,128,2,4,2,4,60.62133633333333
512,128,128,2,8,2,2,119.202308
512,128,128,2,8,2,4,135.748089
512,128,128,2,8,2,8,65.40071633333334
512,128,128,2,16,2,2,124.40227933333333
512,128,128,2,16,2,4,143.58217699999997
512,128,128,2,16,2,8,140.14921600000002
512,128,128,2,16,2,16,74.33201
512,128,128,2,32,2,2,125.23483766666666
512,128,128,2,32,2,4,143.72522966666665
512,128,128,2,32,2,8,126.85025833333333
512,128,128,2,32,2,16,136.88564266666666
512,128,128,4,2,2,2,61.19220599999999
512,128,128,4,2,4,2,76.31562533333334
512,128,128,4,4,2,2,62.62467033333333
512,128,128,4,4,2,4,62.58339066666667
512,128,128,4,4,4,2,114.882304
512,128,128,4,4,4,4,61.471488
512,128,128,4,8,2,2,46.7863
512,128,128,4,8,2,4,51.18419466666668
512,128,128,4,8,2,8,47.73492366666667
512,128,128,4,8,4,2,116.38016266666664
512,128,128,4,8,4,4,124.13647033333332
512,128,128,4,8,4,8,54.60641233333333
512,128,128,4,16,2,2,112.39488133333334
512,128,128,4,16,2,4,118.10768066666667
512,128,128,4,16,2,8,109.13521133333333
512,128,128,4,16,2,16,119.30830533333334
512,128,128,4,16,4,2,118.97577433333335
512,128,128,4,16,4,4,118.64986533333334
512,128,128,4,16,4,8,109.49246433333333
512,128,128,4,16,4,16,110.90197033333335
512,128,128,4,32,2,2,106.80503933333334
512,128,128,4,32,2,4,106.18024199999999
512,128,128,4,32,2,8,117.13577366666665
512,128,128,4,32,2,16,118.60774633333332
512,128,128,4,32,4,2,107.004016
512,128,128,4,32,4,4,106.11518633333336
512,128,128,4,32,4,8,116.90126933333333
512,128,128,4,32,4,16,108.641437
512,128,128,8,2,2,2,60.134123999999986
512,128,128,8,2,4,2,57.80183433333334
512,128,128,8,2,8,2,61.55460433333334
512,128,128,8,4,2,2,49.36217433333333
512,128,128,8,4,2,4,53.61772233333333
512,128,128,8,4,4,2,49.53026666666667
512,128,128,8,4,4,4,54.08102133333333
512,128,128,8,4,8,2,122.95062933333334
512,128,128,8,4,8,4,48.620183999999995
512,128,128,8,8,2,2,113.75599466666667
512,128,128,8,8,2,4,106.72271933333334
512,128,128,8,8,2,8,115.22876133333334
512,128,128,8,8,4,2,113.86232066666669
512,128,128,8,8,4,4,106.865193
512,128,128,8,8,4,8,110.287903
512,128,128,8,8,8,2,109.47087866666666
512,128,128,8,8,8,4,114.44295533333333
512,128,128,8,8,8,8,125.02716133333335
512,128,128,8,16,2,2,97.07168033333333
512,128,128,8,16,2,4,105.470619
512,128,128,8,16,2,8,110.92603933333332
512,128,128,8,16,2,16,110.97374966666665
512,128,128,8,16,4,2,96.91424733333334
512,128,128,8,16,4,4,105.33083333333333
512,128,128,8,16,4,8,106.86081033333335
512,128,128,8,16,4,16,102.94012566666667
512,128,128,8,16,8,2,97.023997
512,128,128,8,16,8,4,105.202876
512,128,128,8,16,8,8,120.95453300000001
512,128,128,8,16,8,16,104.51791033333335
512,128,128,8,32,2,2,104.33111333333333
512,128,128,8,32,2,4,102.52289266666666
512,128,128,8,32,2,8,110.433517
512,128,128,8,32,2,16,116.63270066666664
512,128,128,8,32,4,2,104.008514
512,128,128,8,32,4,4,102.64436266666667
512,128,128,8,32,4,8,122.24619466666665
512,128,128,8,32,4,16,101.860674
512,128,128,8,32,8,2,103.85757033333333
512,128,128,8,32,8,4,102.39556600000002
512,128,128,8,32,8,8,119.82760466666667
512,128,128,8,32,8,16,98.45022466666667
512,128,128,16,2,2,2,57.355107000000004
512,128,128,16,2,4,2,57.725969666666664
512,128,128,16,2,8,2,55.51235266666668
512,128,128,16,2,16,2,57.001730333333334
512,128,128,16,4,2,2,118.75784
512,128,128,16,4,2,4,112.86317266666666
512,128,128,16,4,4,2,121.041627
512,128,128,16,4,4,4,113.209047
512,128,128,16,4,8,2,121.43532700000002
512,128,128,16,4,8,4,112.189189
512,128,128,16,4,16,2,116.51699366666668
512,128,128,16,4,16,4,112.83574899999999
512,128,128,16,8,2,2,102.91269966666667
512,128,128,16,8,2,4,106.65941299999999
512,128,128,16,8,2,8,93.752421
512,128,128,16,8,4,2,104.46184533333333
512,128,128,16,8,4,4,118.16224200000002
512,128,128,16,8,4,8,97.58192466666667
512,128,128,16,8,8,2,104.701818
512,128,128,16,8,8,4,108.12592833333333
512,128,128,16,8,8,8,96.64308399999999
512,128,128,16,8,16,2,112.05741533333334
512,128,128,16,8,16,4,134.11127466666667
512,128,128,16,8,16,8,117.67859966666666
512,128,128,16,16,2,2,104.97943833333333
512,128,128,16,16,2,4,107.03726300000001
512,128,128,16,16,2,8,109.22292233333333
512,128,128,16,16,2,16,105.92983266666667
512,128,128,16,16,4,2,104.00868266666667
512,128,128,16,16,4,4,110.085525
512,128,128,16,16,4,8,95.74352999999999
512,128,128,16,16,4,16,97.96560433333333
512,128,128,16,16,8,2,104.15850566666667
512,128,128,16,16,8,4,117.05210533333332
512,128,128,16,16,8,8,111.80391500000003
512,128,128,16,16,8,16,97.27873900000002
512,128,128,16,16,16,2,104.83488833333334
512,128,128,16,16,16,4,123.95167533333333
512,128,128,16,16,16,8,103.00103566666667
512,128,128,16,16,16,16,98.33086066666667
512,128,128,16,32,2,2,107.22929
512,128,128,16,32,2,4,104.26740533333333
512,128,128,16,32,2,8,98.29956366666667
512,128,128,16,32,2,16,102.20839
512,128,128,16,32,4,2,107.43424533333332
512,128,128,16,32,4,4,110.14349433333332
512,128,128,16,32,4,8,104.42414266666668
512,128,128,16,32,4,16,100.52385233333334
512,128,128,16,32,8,2,106.99483699999999
512,128,128,16,32,8,4,114.50508566666666
512,128,128,16,32,8,8,103.57852100000001
512,128,128,16,32,8,16,100.34057899999999
512,128,128,16,32,16,2,106.16661400000001
512,128,128,16,32,16,4,119.39530666666668
512,128,128,16,32,16,8,103.48576000000001
512,128,128,16,32,16,16,98.603773
512,128,128,32,2,2,2,117.12836966666664
512,128,128,32,2,4,2,118.92045633333335
512,128,128,32,2,8,2,121.85646800000002
512,128,128,32,2,16,2,126.05031800000002
512,128,128,32,4,2,2,127.26752966666668
512,128,128,32,4,2,4,123.55212599999999
512,128,128,32,4,4,2,124.00630333333332
512,128,128,32,4,4,4,107.62536733333333
512,128,128,32,4,8,2,122.18845166666667
512,128,128,32,4,8,4,107.82229900000002
512,128,128,32,4,16,2,126.66939933333333
512,128,128,32,4,16,4,116.72429633333333
512,128,128,32,8,2,2,135.52859666666666
512,128,128,32,8,2,4,111.56077633333334
512,128,128,32,8,2,8,112.17795366666665
512,128,128,32,8,4,2,130.57049466666666
512,128,128,32,8,4,4,100.37623766666667
512,128,128,32,8,4,8,110.009099
512,128,128,32,8,8,2,127.10141499999997
512,128,128,32,8,8,4,107.985935
512,128,128,32,8,8,8,111.62138233333336
512,128,128,32,8,16,2,139.772692
512,128,128,32,8,16,4,113.87851599999999
512,128,128,32,8,16,8,97.30795366666668
512,128,128,32,16,2,2,126.10192066666666
512,128,128,32,16,2,4,109.087368
512,128,128,32,16,2,8,104.00773600000001
512,128,128,32,16,2,16,93.77425733333334
512,128,128,32,16,4,2,115.88467833333334
512,128,128,32,16,4,4,102.941052
512,128,128,32,16,4,8,96.202553
512,128,128,32,16,4,16,98.66247833333334
512,128,128,32,16,8,2,118.95034199999999
512,128,128,32,16,8,4,109.201554
512,128,128,32,16,8,8,113.38043466666664
512,128,128,32,16,8,16,103.19743533333333
512,128,128,32,16,16,2,122.13923233333333
512,128,128,32,16,16,4,112.84833099999999
512,128,128,32,16,16,8,98.93312166666668
512,128,128,32,16,16,16,95.08293033333332
512,128,128,32,32,2,2,134.939399
512,128,128,32,32,2,4,101.280727
512,128,128,32,32,2,8,94.65358866666666
512,128,128,32,32,2,16,96.465939
512,128,128,32,32,4,2,118.38578699999998
512,128,128,32,32,4,4,107.70225233333335
512,128,128,32,32,4,8,96.977929
512,128,128,32,32,4,16,100.24294166666667
512,128,128,32,32,8,2,119.36244933333336
512,128,128,32,32,8,4,103.39768
512,128,128,32,32,8,8,101.94418466666667
512,128,128,32,32,8,16,105.46213833333336
512,128,128,32,32,16,2,116.48012600000001
512,128,128,32,32,16,4,126.17810166666668
512,128,128,32,32,16,8,97.87554733333333
512,128,128,32,32,16,16,95.91778199999999
512,128,256,2,2,2,2,92.47072533333332
512,128,256,2,4,2,2,118.29791333333334
512,128,256,2,4,2,4,60.605864666666676
512,128,256,2,8,2,2,119.78589566666666
512,128,256,2,8,2,4,135.68500133333333
512,128,256,2,8,2,8,65.35063733333334
512,128,256,2,16,2,2,126.954468
512,128,256,2,16,2,4,144.44747299999997
512,128,256,2,16,2,8,137.03751233333332
512,128,256,2,16,2,16,74.59884100000001
512,128,256,2,32,2,2,125.59142233333334
512,128,256,2,32,2,4,143.99195666666665
512,128,256,2,32,2,8,126.539136
512,128,256,2,32,2,16,127.95347966666668
512,128,256,4,2,2,2,61.283403
512,128,256,4,2,4,2,75.502604
512,128,256,4,4,2,2,62.559278
512,128,256,4,4,2,4,62.63758766666666
512,128,256,4,4,4,2,115.00041066666667
512,128,256,4,4,4,4,61.11325933333333
512,128,256,4,8,2,2,46.928936666666665
512,128,256,4,8,2,4,46.502898333333334
512,128,256,4,8,2,8,47.64280900000001
512,128,256,4,8,4,2,116.23348999999999
512,128,256,4,8,4,4,128.45147133333333
512,128,256,4,8,4,8,54.38565900000001
512,128,256,4,16,2,2,112.44633466666666
512,128,256,4,16,2,4,117.62818299999999
512,128,256,4,16,2,8,109.681009
512,128,256,4,16,2,16,122.83132266666668
512,128,256,4,16,4,2,118.78011233333334
512,128,256,4,16,4,4,118.58297400000001
512,128,256,4,16,4,8,109.47412399999999
512,128,256,4,16,4,16,117.67963333333333
512,128,256,4,32,2,2,106.81708833333334
512,128,256,4,32,2,4,106.80323833333333
512,128,256,4,32,2,8,117.05799966666667
512,128,256,4,32,2,16,118.37909333333334
512,128,256,4,32,4,2,107.031994
512,128,256,4,32,4,4,106.746195
512,128,256,4,32,4,8,116.80009799999999
512,128,256,4,32,4,16,113.51463399999999
512,128,256,8,2,2,2,60.020573000000006
512,128,256,8,2,4,2,59.679031333333334
512,128,256,8,2,8,2,62.874892333333335
512,128,256,8,4,2,2,58.304071
512,128,256,8,4,2,4,50.182184666666664
512,128,256,8,4,4,2,58.35757766666667
512,128,256,8,4,4,4,50.159632333333334
512,128,256,8,4,8,2,122.31530199999999
512,128,256,8,4,8,4,45.590229666666666
512,128,256,8,8,2,2,113.434589
512,128,256,8,8,2,4,110.72187466666665
512,128,256,8,8,2,8,104.68212933333334
512,128,256,8,8,4,2,113.088699
512,128,256,8,8,4,4,110.46122099999998
512,128,256,8,8,4,8,108.91852433333334
512,128,256,8,8,8,2,110.55587166666668
512,128,256,8,8,8,4,108.632487
512,128,256,8,8,8,8,101.191389
512,128,256,8,16,2,2,97.25566833333335
512,128,256,8,16,2,4,101.11972100000001
512,128,256,8,16,2,8,115.30611033333335
512,128,256,8,16,2,16,107.47201133333333
512,128,256,8,16,4,2,97.468152
512,128,256,8,16,4,4,101.33347266666667
512,128,256,8,16,4,8,109.33756233333334
512,128,256,8,16,4,16,112.940914
512,128,256,8,16,8,2,97.14726866666666
512,128,256,8,16,8,4,101.32396233333333
512,128,256,8,16,8,8,103.328056
512,128,256,8,16,8,16,99.42280133333334
512,128,256,8,32,2,2,104.95803966666666
512,128,256,8,32,2,4,103.19941700000001
512,128,256,8,32,2,8,105.65603933333333
512,128,256,8,32,2,16,101.31564066666665
512,128,256,8,32,4,2,104.93257033333333
512,128,256,8,32,4,4,103.179188
512,128,256,8,32,4,8,114.33936700000001
512,128,256,8,32,4,16,109.37256366666666
512,128,256,8,32,8,2,105.19858433333333
512,128,256,8,32,8,4,103.03094266666668
512,128,256,8,32,8,8,115.59703966666666
512,128,256,8,32,8,16,99.146818
512,128,256,16,2,2,2,59.59087333333334
512,128,256,16,2,4,2,55.616104
512,128,256,16,2,8,2,55.820266
512,128,256,16,2,16,2,56.60995333333334
512,128,256,16,4,2,2,121.46685833333335
512,128,256,16,4,2,4,112.32099733333334
512,128,256,16,4,4,2,120.75576933333332
512,128,256,16,4,4,4,111.901987
512,128,256,16,4,8,2,120.2881183333333
512,128,256,16,4,8,4,114.58430466666665
512,128,256,16,4,16,2,114.58348033333333
512,128,256,16,4,16,4,130.491103
512,128,256,16,8,2,2,111.59546166666667
512,128,256,16,8,2,4,108.85494333333334
512,128,256,16,8,2,8,118.865521
512,128,256,16,8,4,2,105.47769333333333
512,128,256,16,8,4,4,110.8879
512,128,256,16,8,4,8,94.26725400000001
512,128,256,16,8,8,2,105.00428033333333
512,128,256,16,8,8,4,107.55709000000002
512,128,256,16,8,8,8,110.77467766666669
512,128,256,16,8,16,2,104.27359366666666
512,128,256,16,8,16,4,106.72511966666667
512,128,256,16,8,16,8,118.31296533333334
512,128,256,16,16,2,2,104.02692166666668
512,128,256,16,16,2,4,115.75987633333332
512,128,256,16,16,2,8,94.60793899999999
512,128,256,16,16,2,16,105.24143366666667
