nc,kc,mc,mr,nr,mv,nu,time
512,64,128,32,32,8,4,8.181857630000001
512,64,128,32,32,8,8,71.35403504333333
512,64,128,32,32,8,16,56.733509119999994
512,64,128,32,32,16,2,15.980965273333334
512,64,128,32,32,16,4,234.72074138666667
512,64,128,32,32,16,8,164.62689390666665
512,64,128,32,32,16,16,108.98166612666667
512,64,256,2,2,2,2,46.78548807999999
512,64,256,2,4,2,2,34.795640520000006
512,64,256,2,4,2,4,11.40514717
512,64,256,2,8,2,2,10.785286756666666
512,64,256,2,8,2,4,26.315235803333334
512,64,256,2,8,2,8,6.621914020000001
512,64,256,2,16,2,2,16.80349209
512,64,256,2,16,2,4,17.54839689
512,64,256,2,16,2,8,3.90101337
512,64,256,2,16,2,16,4.6471137066666675
512,64,256,2,32,2,2,16.55922347
512,64,256,2,32,2,4,32.98285479333334
512,64,256,2,32,2,8,2.9340073433333336
512,64,256,2,32,2,16,2.91744501
512,64,256,4,2,2,2,12.00799004
512,64,256,4,2,4,2,11.972811366666667
512,64,256,4,4,2,2,7.081367353333335
512,64,256,4,4,2,4,7.0301046666666664
512,64,256,4,4,4,2,27.06536238
512,64,256,4,4,4,4,6.87255369
512,64,256,4,8,2,2,5.632727333333334
512,64,256,4,8,2,4,4.6225163333333334
512,64,256,4,8,2,8,4.563973336666667
512,64,256,4,8,4,2,8.666304993333334
512,64,256,4,8,4,4,4.447702993333333
512,64,256,4,8,4,8,4.502208656666666
512,64,256,4,16,2,2,14.712799860000002
512,64,256,4,16,2,4,2.9782737366666665
512,64,256,4,16,2,8,3.032588406666666
512,64,256,4,16,2,16,3.296223413333333
512,64,256,4,16,4,2,14.72074859
512,64,256,4,16,4,4,3.0017973833333333
512,64,256,4,16,4,8,2.98064005
512,64,256,4,16,4,16,56.77268426333333
512,64,256,4,32,2,2,14.850694243333335
512,64,256,4,32,2,4,3.24900065
512,64,256,4,32,2,8,3.2521686466666666
512,64,256,4,32,2,16,4.908972306666667
512,64,256,4,32,4,2,14.830985649999999
512,64,256,4,32,4,4,3.3357146666666666
512,64,256,4,32,4,8,3.2782203333333335
512,64,256,4,32,4,16,30.35707177
512,64,256,8,2,2,2,8.176038356666666
512,64,256,8,2,4,2,8.23292369
512,64,256,8,2,8,2,8.199593353333333
512,64,256,8,4,2,2,5.089983346666666
512,64,256,8,4,2,4,5.549930016666667
512,64,256,8,4,4,2,5.231771350000001
512,64,256,8,4,4,4,5.5896640133333335
512,64,256,8,4,8,2,6.898919686666667
512,64,256,8,4,8,4,5.579654016666667
512,64,256,8,8,2,2,3.776775676666666
512,64,256,8,8,2,4,3.8459450099999994
512,64,256,8,8,2,8,29.615165533333336
512,64,256,8,8,4,2,3.96306899
512,64,256,8,8,4,4,3.939816656666667
512,64,256,8,8,4,8,3.9635133233333333
512,64,256,8,8,8,2,3.916534993333333
512,64,256,8,8,8,4,3.930588993333333
512,64,256,8,8,8,8,74.28315477333332
512,64,256,8,16,2,2,4.140308343333333
512,64,256,8,16,2,4,4.19911901
512,64,256,8,16,2,8,5.094063343333333
512,64,256,8,16,2,16,3.534862006666667
512,64,256,8,16,4,2,4.17008301
512,64,256,8,16,4,4,4.164467676666667
512,64,256,8,16,4,8,5.097946676666667
512,64,256,8,16,4,16,57.869538086666665
512,64,256,8,16,8,2,4.289668343333333
512,64,256,8,16,8,4,4.247208006666667
512,64,256,8,16,8,8,48.95002544333334
512,64,256,8,16,8,16,98.73147681333333
512,64,256,8,32,2,2,4.214939656666667
512,64,256,8,32,2,4,4.22445832
512,64,256,8,32,2,8,4.714074653333333
512,64,256,8,32,2,16,4.60804399
512,64,256,8,32,4,2,4.207341653333333
512,64,256,8,32,4,4,4.184825986666667
512,64,256,8,32,4,8,5.602378653333333
512,64,256,8,32,4,16,29.68391488
512,64,256,8,32,8,2,4.201265003333333
512,64,256,8,32,8,4,4.2350829999999995
512,64,256,8,32,8,8,75.46077275
512,64,256,8,32,8,16,60.34954878666666
512,64,256,16,2,2,2,7.6480293533333334
512,64,256,16,2,4,2,7.759624733333333
512,64,256,16,2,8,2,7.732129736666666
512,64,256,16,2,16,2,7.761197400000001
512,64,256,16,4,2,2,12.102570349999999
512,64,256,16,4,2,4,42.804655143333335
512,64,256,16,4,4,2,11.614084696666668
512,64,256,16,4,4,4,31.736576526666667
512,64,256,16,4,8,2,11.617416503333335
512,64,256,16,4,8,4,6.901821
512,64,256,16,4,16,2,12.214451330000001
512,64,256,16,4,16,4,56.09036410666666
512,64,256,16,8,2,2,6.57592363
512,64,256,16,8,2,4,12.243256206666667
512,64,256,16,8,2,8,50.85520514666667
512,64,256,16,8,4,2,6.63419329
512,64,256,16,8,4,4,11.719001956666668
512,64,256,16,8,4,8,4.733907323333333
512,64,256,16,8,8,2,6.466495983333334
512,64,256,16,8,8,4,9.223270560000001
512,64,256,16,8,8,8,74.53229131666667
512,64,256,16,8,16,2,6.721987006666667
512,64,256,16,8,16,4,79.10305515666667
512,64,256,16,8,16,8,76.07457538666667
512,64,256,16,16,2,2,5.794800993333333
512,64,256,16,16,2,4,10.10835229
512,64,256,16,16,2,8,4.982034973333334
512,64,256,16,16,2,16,4.19288831
512,64,256,16,16,4,2,5.914695646666667
512,64,256,16,16,4,4,8.358018323333335
512,64,256,16,16,4,8,4.879323326666667
512,64,256,16,16,4,16,57.35014422666667
512,64,256,16,16,8,2,5.88585365
512,64,256,16,16,8,4,8.321802983333333
512,64,256,16,16,8,8,46.6752649
512,64,256,16,16,8,16,98.69388023333333
512,64,256,16,16,16,2,5.79958636
512,64,256,16,16,16,4,140.91660909666666
512,64,256,16,16,16,8,103.59680329666666
512,64,256,16,16,16,16,98.93198909
512,64,256,16,32,2,2,4.73621192
512,64,256,16,32,2,4,8.208077196666666
512,64,256,16,32,2,8,4.5000355899999995
512,64,256,16,32,2,16,4.457377293333332
512,64,256,16,32,4,2,4.6553609866666665
512,64,256,16,32,4,4,7.937638313333333
512,64,256,16,32,4,8,4.568944986666667
512,64,256,16,32,4,16,29.795285243333336
512,64,256,16,32,8,2,4.674888630000001
512,64,256,16,32,8,4,8.129073603333334
512,64,256,16,32,8,8,73.41105181666667
512,64,256,16,32,8,16,58.43202413333333
512,64,256,16,32,16,2,4.69860168
512,64,256,16,32,16,4,232.47777163333336
512,64,256,16,32,16,8,188.47035691
512,64,256,16,32,16,16,123.86559806666666
512,64,256,32,2,2,2,7.64539074
512,64,256,32,2,4,2,7.604436039999999
512,64,256,32,2,8,2,7.688889376666666
512,64,256,32,2,16,2,7.8189288
