MNK,runtime,time_mean,time_std
256,onnx2code-conv-naive,0.5335040000000001,0.13929143255778512
256,onnx2code-im2col,0.9039860100000002,0.3674661125795002
256,tensorflow,4.80589202,0.683442539188438
256,onnxruntime,0.507659,0.11556475508994946
288,onnx2code-conv-naive,0.5146580000000001,0.07770419059484503
288,onnx2code-im2col,1.7917450100000003,1.8639875966218524
288,tensorflow,6.35994402,2.949189984354053
288,onnxruntime,0.61280601,0.1191525637822783
320,onnx2code-conv-naive,0.634851,0.09292494659132175
320,onnx2code-im2col,1.9863670100000002,0.44807282247829977
320,tensorflow,7.29074003,1.0714042269534076
320,onnxruntime,0.7684680000000002,0.13833235693791962
352,onnx2code-conv-naive,0.807433,0.13366325452793673
352,onnx2code-im2col,2.51028901,0.38476206666098195
352,tensorflow,8.64401896,1.1966611925806563
352,onnxruntime,0.9582860000000001,0.18548641676413935
384,onnx2code-conv-naive,0.9626979899999999,0.17574935067296807
384,onnx2code-im2col,3.4803209899999996,0.4532894176918648
384,tensorflow,11.220825960000004,1.3980038878057952
384,onnxruntime,1.4973109899999997,0.4829659531221946
416,onnx2code-conv-naive,1.38213199,0.21410341375291028
416,onnx2code-im2col,3.6922599899999993,0.4935615735054846
416,tensorflow,11.50879395,1.3834223381706137
416,onnxruntime,1.41198999,0.26554929743422384
448,onnx2code-conv-naive,1.4111139900000003,0.2204240278968922
448,onnx2code-im2col,4.43189997,0.6188949241091165
448,tensorflow,13.2603729,1.8157711212087528
448,onnxruntime,1.73833399,0.3230000907905289
480,onnx2code-conv-naive,1.5975139900000002,0.24468945613223694
480,onnx2code-im2col,5.15567996,0.6334665079184837
480,tensorflow,15.11004689,1.854034459133766
480,onnxruntime,1.9667179799999996,0.3832841641820591
512,onnx2code-conv-naive,1.8798239899999998,0.23651916821367755
512,onnx2code-im2col,6.38169198,0.6658296137854636
512,tensorflow,17.81744493,4.1299519575648045
512,onnxruntime,2.5316899900000003,1.1681892520836725
544,onnx2code-conv-naive,2.0533539899999997,0.2816379399709668
544,onnx2code-im2col,6.51396297,0.5585122655670234
544,tensorflow,19.55571191,2.396831020647522
544,onnxruntime,2.6647249700000004,0.5108897333422635
576,onnx2code-conv-naive,2.3157639800000003,0.2005958408356953
576,onnx2code-im2col,7.40451691,0.6117355805461555
576,tensorflow,23.915504730000002,4.28320132070323
576,onnxruntime,5.273924940000001,2.711525277159713
608,onnx2code-conv-naive,2.9795849700000003,0.44997838777004523
608,onnx2code-im2col,9.95935502,1.315584263856489
608,tensorflow,26.85310105,3.405717858857798
608,onnxruntime,3.9157660100000005,0.8325832152179685
640,onnx2code-conv-naive,3.27329201,0.6007385518494464
640,onnx2code-im2col,10.205583019999999,0.776620449798806
640,tensorflow,28.46991395,2.150791806086179
640,onnxruntime,3.9682809899999993,0.7603661038780134
672,onnx2code-conv-naive,3.2548249899999995,0.3024018106088486
672,onnx2code-im2col,10.301164980000001,0.667454295158567
672,tensorflow,29.82736495,2.841980785533137
672,onnxruntime,4.14581799,0.5737991852890434
704,onnx2code-conv-naive,3.8885129900000006,0.7703979854719701
704,onnx2code-im2col,12.37283298,0.7178972353382757
704,tensorflow,37.103216950000004,9.318760829180064
704,onnxruntime,5.105472,1.2238957019354224
736,onnx2code-conv-naive,3.9390469900000005,0.5133510699725383
736,onnx2code-im2col,12.53659398,1.2395910685729303
736,tensorflow,34.75010769000001,3.339327976403812
736,onnxruntime,4.972059880000001,0.629258674413397
768,onnx2code-conv-naive,4.302181900000001,0.46374701565885035
768,onnx2code-im2col,13.454682659999996,0.8720942521698353
768,tensorflow,38.50100595,4.069915104293922
768,onnxruntime,5.67756882,0.8204209666372427
