MNK,runtime,time_mean,time_std
1056,tensorflow,7.02846319,0.6944497910994529
1056,onnxruntime,9.9349942,0.6898595990707819
1088,onnx2code-conv-naive,6.290629489999999,0.8784981131715252
1088,onnx2code-im2col,19.00194285,1.3439142948857516
1088,tensorflow,7.45540793,0.4714124189516067
1088,onnxruntime,10.528197050000001,0.7615252199567178
1120,onnx2code-conv-naive,6.617438369999999,0.9501307714331607
1120,onnx2code-im2col,20.147991229999995,1.2449445515221622
1120,tensorflow,7.864878350000001,0.665257063734995
1120,onnxruntime,11.101594520000003,0.8159476296610155
1152,onnx2code-conv-naive,6.831439400000001,0.6716892841138081
1152,onnx2code-im2col,21.205939569999995,1.212284878937721
1152,tensorflow,7.92708685,0.46568353623677466
1152,onnxruntime,11.954561950000002,0.6959551411048039
1184,onnx2code-conv-naive,7.328971719999998,0.8108132758963938
